DATAFLOW,REF_AREA,COUNTERPART_AREA,MEASURE,UNIT_MEASURE,VISITOR_TYPE,ACCOMMODATION_TYPE,SOURCE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_STATUS2,UNIT_MULT
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GBR,ESP,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2559000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),PRT,ESP,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,2585896,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MEX,ESP,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,371374,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),IRL,ESP,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,144955,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE3,ESP,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,18579,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE2,ESP,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,106024,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FIN,SWE,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,457000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),EST,SWE,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,79430,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DNK,SWE,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1320177,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),NOR,SWE,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,692610,E,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DEU,CHE,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,3315820,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,TUR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1212495,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),POL,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1086000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),POL,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,692366,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),NOR,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,382826,E,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CZE,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,530067,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CAN,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,752738,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE3,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,56977,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE2,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,309966,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE1,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,225854,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BEL,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,592797,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUS,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,640743,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),NZL,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,179856,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),NLD,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1921000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MEX,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,467928,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ITA,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,6180467,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ITA,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,3804452,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ISR,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,79000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),IRL,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2439800,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),IRL,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1253141,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ISL,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,266246,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HUN,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,641906,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HUN,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,384929,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,4545490,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,4370432,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DEU,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,2373132,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FIN,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,365000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FIN,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,222355,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),EST,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,69593,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DNK,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,841236,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LUX,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,71548,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LVA,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,94737,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FRA,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,7303464,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ZAF,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,350000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ROU,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,136902,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MAR,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1194222,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MLT,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,704302,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MLT,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,534142,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BGR,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,252845,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),USA,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,4037119,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),TUR,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,4198642,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),TUR,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,4756830,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CHE,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,830849,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ESP,GBR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,18382262,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ESP,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,11327773,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SVN,GBR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,166921,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),POL,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,640000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),NOR,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,762647,E,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),NZL,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,369635,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),NLD,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,2221000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CHL,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,251570,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CAN,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,14082775,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE3,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,23772,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE2,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,186225,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE1,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,225967,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BEL,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,435964,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUS,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,712382,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MEX,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,14147998,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LTU,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,91906,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),KOR,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1320108,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),JPN,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2724594,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ITA,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,8134363,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ITA,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,3239505,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ISR,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,328700,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),IRL,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1069544,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ISL,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,620396,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,2443176,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DEU,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,3222927,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FRA,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,4680052,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FIN,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,209712,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FIN,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,281000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DNK,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,889008,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CZE,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,563682,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CRI,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1621340,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),COL,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1194690,P,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2025,,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ROU,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,148169,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),PER,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,604251,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BRA,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,728537,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GBR,USA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,5585000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CHE,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1766467,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ESP,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,4523050,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),POL,USA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,557241,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BRA,ARG,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1960182,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CHL,ARG,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2088389,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,BHR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2611124,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LTU,BLR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,154300,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LTU,BLR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,109396,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CHL,BOL,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,468681,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MNE,BIH,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,207392,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ARG,BRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2025,1184249,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ARG,BRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1496545,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),USA,BRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1910256,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CHL,BRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,787036,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,BGR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2923765,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ROU,BGR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1599868,B,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),THA,CHN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,6733162,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SRB,CHN,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,156644,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),TUR,CHN,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,717516,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CHE,CHN,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,572711,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),NZL,CHN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,248478,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),JPN,CHN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,6981342,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ITA,CHN,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1869422,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CZE,CHN,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,173839,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CAN,CHN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,68147,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUS,CHN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,891552,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SVN,HRV,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,334722,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),COL,ECU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,348535,P,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,EGY,TOP_MKT,PS,OVERNIGHT,_T,TDS,2025,3174255,P,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),JPN,HKG,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2683391,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),THA,IND,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2129149,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,IND,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1934801,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,IND,TOP_MKT,PS,OVERNIGHT,_T,TDS,2025,2035652,P,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),USA,IND,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2190345,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CAN,IND,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,404462,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,IDN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,KWT,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2108091,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,PAK,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2788799,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CHL,PER,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,365427,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,QAT,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HUN,ROU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,437331,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HUN,ROU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1134443,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,ROU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1407661,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,RUS,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,16112,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),EST,RUS,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,42139,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CZE,RUS,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,40671,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MNE,RUS,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,198025,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),TUR,RUS,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,6480977,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),TUR,RUS,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,6598759,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ROU,SRB,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,559677,B,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SVN,SRB,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,158648,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUS,SGP,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,417900,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),JPN,TWN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,6044316,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),TUR,UKR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,935656,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),POL,UKR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,887552,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),POL,UKR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,3610000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BGR,UKR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,296113,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ARG,URY,TOP_MKT,PS,OVERNIGHT,_T,TDS,2025,758129,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ARG,URY,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,997895,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ARG,E,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,877424,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CRI,E,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,485725,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ISL,E3,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,124576,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MAR,_Z,ARRIVALS,PS,OVERNIGHT,_T,TDS,2024,17411949,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MAR,_Z,NIGHTS_ACCOM,NGHT,_T,HOTELS,TDS,2024,28243393,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MNE,_Z,ARRIVALS,PS,OVERNIGHT,_T,TSS,2024,2446563,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MNE,_Z,NIGHTS_ACCOM,NGHT,_T,_T,TSS,2024,14987478,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUT,_Z,NIGHTS_ACCOM,NGHT,_T,_O,TSS,2024,6352127,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUT,_Z,NIGHTS_ACCOM,NGHT,_T,PRIVATE,TSS,2024,20049275,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUS,_Z,NIGHTS_ACCOM,NGHT,_T,PRIVATE,TDS,2024,107624000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUS,_Z,ARRIVALS,PS,OVERNIGHT,_T,TDS,2024,,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUS,_Z,ARRIVALS,PS,SAME_DAY,_Z,TDS,2024,,A,A,0
